time,temperature,cost,edge_cost,travel_cost,delay_cost
67,223.88059701492537,487,143,114,230
68,220.58823529411765,499,106,123,270
69,217.3913043478261,498,107,131,260
70,214.28571428571428,498,107,131,260
71,211.26760563380282,485,143,122,220
72,208.33333333333334,485,143,122,220
73,205.4794520547945,504,107,137,260
74,202.7027027027027,504,107,137,260
75,200,504,107,137,260
76,197.3684210526316,485,143,122,220
77,194.80519480519482,499,106,123,270
78,192.30769230769232,485,143,122,220
79,189.873417721519,485,143,122,220
80,187.5,479,186,113,180
81,185.1851851851852,479,186,113,180
82,182.9268292682927,479,186,113,180
83,180.72289156626505,479,186,113,180
84,178.57142857142858,485,143,122,220
85,176.47058823529412,504,107,137,260
86,174.41860465116278,504,107,137,260
87,172.41379310344828,476,79,137,260
88,170.45454545454547,476,79,137,260
89,168.53932584269663,476,79,137,260
90,166.66666666666666,482,79,143,260
91,164.83516483516485,565,107,158,300
92,163.04347826086956,565,107,158,300
93,161.29032258064515,615,108,167,340
94,159.5744680851064,615,108,167,340
95,157.89473684210526,615,108,167,340
96,156.25,565,107,158,300
97,154.63917525773195,529,75,144,310
98,153.0612244897959,473,74,129,270
99,151.5151515151515,504,105,129,270
100,150,449,50,129,270
101,148.5148514851485,425,26,129,270
102,147.05882352941177,431,83,128,220
103,145.63106796116506,427,83,114,230
104,144.23076923076923,407,114,113,180
105,142.85714285714286,359,66,113,180
106,141.50943396226415,359,66,113,180
107,140.18691588785046,359,66,113,180
108,138.88888888888889,359,66,113,180
109,137.61467889908258,395,53,122,220
110,136.36363636363637,400,58,122,220
111,135.13513513513513,400,58,122,220
112,133.92857142857142,400,58,122,220
113,132.7433628318584,400,58,122,220
114,131.57894736842104,395,53,122,220
115,130.43478260869566,449,52,137,260
116,129.31034482758622,449,52,137,260
117,128.2051282051282,555,103,152,300
118,127.11864406779661,438,41,137,260
119,126.05042016806723,462,65,137,260
120,125,446,49,137,260
121,123.96694214876032,395,47,128,220
122,122.95081967213115,395,47,128,220
123,121.95121951219512,389,47,122,220
124,120.96774193548387,429,38,131,260
125,120,436,45,131,260
126,119.04761904761905,436,45,131,260
127,118.11023622047244,436,45,131,260
128,117.1875,434,41,123,270
129,116.27906976744185,410,66,114,230
130,115.38461538461539,410,66,114,230
131,114.50381679389314,410,66,114,230
132,113.63636363636364,434,41,123,270
133,112.78195488721805,428,35,123,270
134,111.94029850746269,459,66,123,270
135,111.11111111111111,459,66,123,270
136,110.29411764705883,459,66,123,270
137,109.48905109489051,425,83,122,220
138,108.69565217391305,425,83,122,220
139,107.9136690647482,425,83,122,220
140,107.14285714285714,425,83,122,220
141,106.38297872340425,479,86,123,270
142,105.63380281690141,484,87,137,260
143,104.8951048951049,490,42,138,310
144,104.16666666666667,490,42,138,310
145,103.44827586206897,490,42,138,310
146,102.73972602739725,490,42,138,310
147,102.04081632653062,490,42,138,310
148,101.35135135135135,496,97,129,270
149,100.67114093959732,496,97,129,270
150,100,490,87,143,260
151,99.33774834437087,453,105,128,220
152,98.6842105263158,485,86,129,270
153,98.03921568627452,490,87,143,260
154,97.40259740259741,490,87,143,260
155,96.7741935483871,458,55,143,260
156,96.15384615384616,458,55,143,260
157,95.54140127388536,414,66,128,220
158,94.9367088607595,456,53,143,260
159,94.33962264150944,456,53,143,260
160,93.75,499,41,158,300
161,93.16770186335404,499,41,158,300
162,92.5925925925926,499,41,158,300
163,92.02453987730061,499,41,158,300
164,91.46341463414635,502,44,158,300
165,90.9090909090909,502,44,158,300
166,90.36144578313252,442,39,143,260
167,89.82035928143712,442,39,143,260
168,89.28571428571429,442,39,143,260
169,88.75739644970415,441,38,143,260
170,88.23529411764706,441,38,143,260
171,87.71929824561404,498,40,158,300
172,87.20930232558139,498,40,158,300
173,86.70520231213872,498,40,158,300
174,86.20689655172414,498,40,158,300
175,85.71428571428571,498,40,158,300
176,85.22727272727273,498,40,158,300
177,84.7457627118644,498,40,158,300
178,84.26966292134831,498,40,158,300
179,83.79888268156425,498,40,158,300
180,83.33333333333333,498,40,158,300
181,82.87292817679558,540,31,159,350
182,82.41758241758242,479,25,144,310
183,81.9672131147541,439,34,135,270
184,81.52173913043478,474,18,136,320
185,81.08108108108108,474,18,136,320
186,80.64516129032258,474,18,136,320
187,80.21390374331551,474,18,136,320
188,79.7872340425532,427,26,121,280
189,79.36507936507937,427,26,121,280
190,78.94736842105263,380,34,106,240
191,78.53403141361257,416,21,115,280
192,78.125,416,21,115,280
193,77.72020725388602,422,78,114,230
194,77.31958762886597,425,26,129,270
195,76.92307692307692,425,26,129,270
196,76.53061224489795,425,26,129,270
197,76.14213197969544,422,23,129,270
198,75.75757575757575,422,23,129,270
199,75.37688442211055,422,23,129,270
200,75,392,44,128,220
201,74.6268656716418,392,44,128,220
202,74.25742574257426,389,39,120,230
203,73.89162561576354,389,39,120,230
204,73.52941176470588,389,39,120,230
205,73.17073170731707,389,39,120,230
206,72.81553398058253,383,33,120,230
207,72.46376811594203,383,33,120,230
208,72.11538461538461,389,39,120,230
209,71.77033492822966,361,66,105,190
210,71.42857142857143,361,66,105,190
211,71.09004739336493,403,53,120,230
212,70.75471698113208,445,44,121,280
213,70.4225352112676,445,44,121,280
214,70.09345794392523,486,30,136,320
215,69.76744186046511,482,26,136,320
216,69.44444444444444,526,21,145,360
217,69.12442396313364,586,32,154,400
218,68.80733944954129,567,64,153,350
219,68.4931506849315,567,64,153,350
220,68.18181818181819,586,32,154,400
221,67.87330316742081,580,32,148,400
222,67.56756756756756,580,32,148,400
223,67.26457399103138,566,22,134,410
224,66.96428571428571,566,22,134,410
225,66.66666666666667,547,54,133,360
226,66.3716814159292,552,110,132,310
227,66.07929515418502,573,82,141,350
228,65.78947368421052,543,50,133,360
229,65.50218340611353,580,32,148,400
230,65.21739130434783,542,45,147,350
231,64.93506493506493,529,32,147,350
232,64.65517241379311,529,32,147,350
233,64.37768240343348,498,50,138,310
234,64.1025641025641,517,18,139,360
235,63.829787234042556,518,17,131,370
236,63.559322033898304,524,17,137,370
237,63.29113924050633,533,22,151,360
238,63.02521008403362,533,22,151,360
239,62.76150627615063,487,31,136,320
240,62.5,481,31,130,320
241,62.24066390041494,481,31,130,320
242,61.98347107438016,469,19,130,320
243,61.72839506172839,445,50,115,280
244,61.47540983606557,451,50,121,280
245,61.224489795918366,447,50,107,290
246,60.97560975609756,471,74,107,290
247,60.72874493927125,475,74,121,280
248,60.483870967741936,475,74,121,280
249,60.24096385542169,475,74,121,280
250,60,427,26,121,280
251,59.7609561752988,463,13,130,320
252,59.523809523809526,427,26,121,280
253,59.28853754940712,434,33,121,280
254,59.05511811023622,469,13,136,320
255,58.8235294117647,520,9,151,360
256,58.59375,520,9,151,360
257,58.36575875486381,532,23,159,350
258,58.13953488372093,481,21,150,310
259,57.915057915057915,481,21,150,310
260,57.69230769230769,475,21,144,310
261,57.47126436781609,525,22,153,350
262,57.25190839694657,479,25,144,310
263,57.034220532319395,468,65,143,260
264,56.81818181818182,468,65,143,260
265,56.60377358490566,468,65,143,260
266,56.390977443609025,490,38,152,300
267,56.17977528089887,490,38,152,300
268,55.97014925373134,490,38,152,300
269,55.762081784386616,488,34,144,310
270,55.55555555555556,445,46,129,270
271,55.35055350553505,493,39,144,310
272,55.14705882352941,493,39,144,310
273,54.94505494505494,545,36,159,350
274,54.74452554744526,494,34,150,310
275,54.54545454545455,565,50,165,350
276,54.34782608695652,517,53,164,300
277,54.151624548736464,523,59,164,300
278,53.9568345323741,523,59,164,300
279,53.763440860215056,523,59,164,300
280,53.57142857142857,523,59,164,300
281,53.380782918149464,523,59,164,300
282,53.191489361702125,523,59,164,300
283,53.003533568904594,517,59,158,300
284,52.816901408450704,552,43,159,350
285,52.63157894736842,550,41,159,350
286,52.44755244755245,544,41,153,350
287,52.26480836236934,544,41,153,350
288,52.083333333333336,544,41,153,350
289,51.90311418685121,591,37,154,400
290,51.724137931034484,555,5,140,410
291,51.54639175257732,552,2,140,410
292,51.36986301369863,552,2,140,410
293,51.19453924914676,552,2,140,410
294,51.02040816326531,510,9,131,370
295,50.847457627118644,510,9,131,370
296,50.67567567567568,513,14,139,360
297,50.505050505050505,513,14,139,360
298,50.33557046979866,455,11,124,320
299,50.16722408026756,456,10,116,330
300,50,463,17,116,330
301,49.83388704318937,463,17,116,330
302,49.66887417218543,519,18,131,370
303,49.504950495049506,519,18,131,370
304,49.3421052631579,514,17,117,380
305,49.18032786885246,514,17,117,380
306,49.01960784313726,514,17,117,380
307,48.85993485342019,514,17,117,380
308,48.701298701298704,514,17,117,380
309,48.54368932038835,562,10,132,420
310,48.38709677419355,570,18,132,420
311,48.231511254019296,570,18,132,420
312,48.07692307692308,572,22,140,410
313,47.92332268370607,553,54,139,360
314,47.77070063694268,572,22,140,410
315,47.61904761904762,572,22,140,410
316,47.46835443037975,521,22,139,360
317,47.3186119873817,521,22,139,360
318,47.16981132075472,521,22,139,360
319,47.02194357366771,527,22,145,360
320,46.875,527,22,145,360
321,46.728971962616825,584,24,160,400
322,46.58385093167702,584,24,160,400
323,46.43962848297214,570,14,146,410
324,46.2962962962963,576,14,152,410
325,46.15384615384615,525,14,151,360
326,46.012269938650306,525,14,151,360
327,45.87155963302752,474,18,136,320
328,45.73170731707317,474,18,136,320
329,45.59270516717325,474,18,136,320
330,45.45454545454545,419,18,121,280
331,45.31722054380665,419,18,121,280
332,45.18072289156626,419,18,121,280
333,45.04504504504504,432,33,129,270
334,44.91017964071856,432,33,129,270
335,44.776119402985074,425,75,120,230
336,44.642857142857146,425,75,120,230
337,44.510385756676556,425,75,120,230
338,44.37869822485207,481,186,105,190
339,44.24778761061947,529,234,105,190
340,44.11764705882353,531,185,106,240
341,43.988269794721404,531,185,106,240
342,43.85964912280702,469,74,115,280
343,43.731778425655975,476,30,116,330
344,43.604651162790695,476,30,116,330
345,43.47826086956522,476,30,116,330
346,43.35260115606936,476,30,116,330
347,43.22766570605187,476,30,116,330
348,43.10344827586207,429,34,115,280
349,42.97994269340974,429,34,115,280
350,42.857142857142854,429,34,115,280
351,42.73504273504273,432,39,123,270
352,42.61363636363637,448,55,123,270
353,42.492917847025495,423,30,123,270
354,42.3728813559322,423,30,123,270
355,42.25352112676056,429,30,129,270
356,42.13483146067416,429,30,129,270
357,42.016806722689076,429,30,129,270
358,41.899441340782126,454,55,129,270
359,41.78272980501393,487,143,114,230
360,41.666666666666664,487,143,114,230
361,41.551246537396125,487,143,114,230
362,41.43646408839779,448,55,123,270
363,41.32231404958678,448,55,123,270
364,41.20879120879121,448,55,123,270
365,41.0958904109589,432,39,123,270
366,40.98360655737705,438,39,129,270
367,40.87193460490463,438,39,129,270
368,40.76086956521739,515,67,138,310
369,40.65040650406504,515,67,138,310
370,40.54054054054054,457,13,124,320
371,40.43126684636118,457,13,124,320
372,40.32258064516129,471,23,138,310
373,40.21447721179624,471,23,138,310
374,40.106951871657756,471,23,138,310
375,40,471,23,138,310
376,39.8936170212766,411,18,123,270
377,39.787798408488065,411,18,123,270
378,39.682539682539684,386,44,122,220
379,39.577836411609496,386,44,122,220
380,39.473684210526315,380,38,122,220
381,39.37007874015748,380,38,122,220
382,39.26701570680628,380,38,122,220
383,39.1644908616188,380,38,122,220
384,39.0625,424,31,123,270
385,38.96103896103896,424,31,123,270
386,38.86010362694301,424,31,123,270
387,38.75968992248062,421,26,115,280
388,38.65979381443299,430,31,129,270
389,38.56041131105398,430,31,129,270
390,38.46153846153846,430,31,129,270
391,38.36317135549872,430,31,129,270
392,38.265306122448976,505,51,144,310
393,38.16793893129771,469,19,130,320
394,38.07106598984772,427,26,121,280
395,37.9746835443038,425,26,129,270
396,37.878787878787875,425,26,129,270
397,37.78337531486146,425,26,129,270
398,37.688442211055275,389,39,120,230
399,37.59398496240601,389,39,120,230
400,37.5,383,33,120,230
401,37.406483790523694,421,22,129,270
402,37.3134328358209,421,22,129,270
403,37.220843672456574,427,22,135,270
404,37.12871287128713,423,18,135,270
405,37.03703703703704,427,22,135,270
406,36.94581280788177,427,22,135,270
407,36.85503685503686,423,18,135,270
408,36.76470588235294,384,34,120,230
409,36.67481662591687,384,34,120,230
410,36.58536585365854,384,34,120,230
411,36.496350364963504,384,34,120,230
412,36.407766990291265,373,74,119,180
413,36.31961259079903,373,74,119,180
414,36.231884057971016,373,74,119,180
415,36.144578313253014,373,74,119,180
416,36.05769230769231,373,74,119,180
417,35.97122302158273,373,74,119,180
418,35.88516746411483,373,74,119,180
419,35.79952267303103,373,74,119,180
420,35.714285714285715,367,74,113,180
421,35.62945368171022,367,74,113,180
422,35.54502369668246,367,74,113,180
423,35.46099290780142,367,74,113,180
424,35.37735849056604,367,74,113,180
425,35.294117647058826,367,74,113,180
426,35.2112676056338,367,74,113,180
427,35.1288056206089,366,73,113,180
428,35.046728971962615,387,39,128,220
429,34.96503496503497,386,38,128,220
430,34.883720930232556,386,38,128,220
431,34.80278422273782,393,45,128,220
432,34.72222222222222,393,45,128,220
433,34.64203233256351,393,45,128,220
434,34.56221198156682,393,45,128,220
435,34.48275862068966,393,45,128,220
436,34.403669724770644,393,45,128,220
437,34.32494279176201,403,55,128,220
438,34.24657534246575,403,55,128,220
439,34.16856492027335,403,55,128,220
440,34.09090909090909,403,55,128,220
441,34.01360544217687,393,45,128,220
442,33.93665158371041,352,53,119,180
443,33.86004514672686,352,53,119,180
444,33.78378378378378,393,45,128,220
445,33.70786516853933,393,45,128,220
446,33.63228699551569,393,45,128,220
447,33.557046979865774,390,40,120,230
448,33.482142857142854,384,40,114,230
449,33.4075723830735,384,40,114,230
450,33.333333333333336,384,40,114,230
451,33.25942350332594,393,45,128,220
452,33.1858407079646,393,45,128,220
453,33.11258278145695,393,45,128,220
454,33.03964757709251,417,18,129,270
455,32.967032967032964,417,18,129,270
456,32.89473684210526,463,13,130,320
457,32.822757111597376,463,13,130,320
458,32.751091703056765,463,13,130,320
459,32.6797385620915,431,30,121,280
460,32.608695652173914,433,34,129,270
461,32.53796095444685,424,29,115,280
462,32.467532467532465,424,29,115,280
463,32.39740820734341,424,29,115,280
464,32.327586206896555,424,29,115,280
465,32.25806451612903,424,29,115,280
466,32.18884120171674,424,29,115,280
467,32.11991434689507,424,29,115,280
468,32.05128205128205,424,29,115,280
469,31.982942430703623,424,29,115,280
470,31.914893617021278,378,34,114,230
471,31.84713375796178,377,33,114,230
472,31.779661016949152,377,33,114,230
473,31.712473572938688,377,33,114,230
474,31.645569620253166,362,67,105,190
475,31.57894736842105,362,67,105,190
476,31.51260504201681,409,59,120,230
477,31.446540880503143,409,59,120,230
478,31.380753138075313,409,59,120,230
479,31.315240083507305,425,26,129,270
480,31.25,425,26,129,270
481,31.185031185031185,425,26,129,270
482,31.12033195020747,425,26,129,270
483,31.055900621118013,425,26,129,270
484,30.99173553719008,415,65,120,230
485,30.927835051546392,415,65,120,230
486,30.864197530864196,411,65,106,240
487,30.80082135523614,426,25,121,280
488,30.737704918032787,420,25,115,280
489,30.67484662576687,420,25,115,280
490,30.612244897959183,420,25,115,280
491,30.54989816700611,420,25,115,280
492,30.48780487804878,420,25,115,280
493,30.425963488843813,420,25,115,280
494,30.364372469635626,426,25,121,280
495,30.303030303030305,477,21,136,320
496,30.241935483870968,489,35,144,310
497,30.18108651911469,490,36,144,310
498,30.120481927710845,444,41,143,260
499,30.060120240480963,444,41,143,260
500,30,444,41,143,260
501,29.940119760479043,444,41,143,260
502,29.8804780876494,444,41,143,260
503,29.821073558648113,431,83,128,220
504,29.761904761904763,431,83,128,220
505,29.702970297029704,476,79,137,260
506,29.64426877470356,476,79,137,260
507,29.585798816568047,494,146,128,220
508,29.52755905511811,494,146,128,220
509,29.469548133595286,482,189,113,180
510,29.41176470588235,421,79,122,220
511,29.354207436399218,422,78,114,230
512,29.296875,422,78,114,230
513,29.239766081871345,422,78,114,230
514,29.182879377431906,422,78,114,230
515,29.12621359223301,422,78,114,230
516,29.069767441860463,422,78,114,230
517,29.013539651837526,422,78,114,230
518,28.957528957528957,422,78,114,230
519,28.90173410404624,422,78,114,230
520,28.846153846153847,432,39,123,270
521,28.790786948176585,429,34,115,280
522,28.735632183908045,429,34,115,280
523,28.680688336520078,429,34,115,280
524,28.625954198473284,429,34,115,280
525,28.571428571428573,429,34,115,280
526,28.517110266159698,429,34,115,280
527,28.462998102466795,433,34,129,270
528,28.40909090909091,433,34,129,270
529,28.35538752362949,433,34,129,270
530,28.30188679245283,433,34,129,270
531,28.24858757062147,397,53,114,230
532,28.195488721804512,383,39,114,230
533,28.142589118198874,377,33,114,230
534,28.089887640449437,359,66,113,180
535,28.037383177570092,359,66,113,180
536,27.98507462686567,359,66,113,180
537,27.932960893854748,342,98,104,140
538,27.881040892193308,342,98,104,140
539,27.82931354359926,342,98,104,140
540,27.77777777777778,342,98,104,140
541,27.726432532347506,343,99,104,140
542,27.675276752767527,338,94,104,140
543,27.624309392265193,338,94,104,140
544,27.573529411764707,338,94,104,140
545,27.522935779816514,342,98,104,140
546,27.47252747252747,374,79,105,190
547,27.422303473491773,374,79,105,190
548,27.37226277372263,374,79,105,190
549,27.3224043715847,374,79,105,190
550,27.272727272727273,374,79,105,190
551,27.22323049001815,374,79,105,190
552,27.17391304347826,396,46,120,230
553,27.124773960217,392,46,106,240
554,27.075812274368232,392,46,106,240
555,27.027027027027028,392,46,106,240
556,26.97841726618705,392,46,106,240
557,26.929982046678635,426,31,115,280
558,26.881720430107528,450,106,114,230
559,26.833631484794275,439,46,123,270
560,26.785714285714285,390,46,114,230
561,26.737967914438503,390,46,114,230
562,26.690391459074732,386,42,114,230
563,26.642984014209592,386,42,114,230
564,26.595744680851062,386,42,114,230
565,26.548672566371682,402,58,114,230
566,26.501766784452297,402,58,114,230
567,26.455026455026456,402,58,114,230
568,26.408450704225352,402,58,114,230
569,26.362038664323375,402,58,114,230
570,26.31578947368421,386,42,114,230
571,26.26970227670753,386,42,114,230
572,26.223776223776223,386,42,114,230
573,26.17801047120419,386,42,114,230
574,26.13240418118467,386,42,114,230
575,26.08695652173913,377,82,105,190
576,26.041666666666668,377,82,105,190
577,25.996533795493935,377,82,105,190
578,25.951557093425606,380,85,105,190
579,25.906735751295336,380,85,105,190
580,25.862068965517242,400,54,106,240
581,25.817555938037867,362,67,105,190
582,25.77319587628866,362,67,105,190
583,25.728987993138936,361,66,105,190
584,25.684931506849313,359,66,113,180
585,25.641025641025642,367,74,113,180
586,25.59726962457338,367,74,113,180
587,25.55366269165247,397,53,114,230
588,25.510204081632654,397,53,114,230
589,25.466893039049236,397,53,114,230
590,25.423728813559322,397,53,114,230
591,25.380710659898476,416,21,115,280
592,25.33783783783784,416,21,115,280
593,25.29510961214165,416,21,115,280
594,25.252525252525253,416,21,115,280
595,25.210084033613445,422,78,114,230
596,25.16778523489933,419,26,123,270
597,25.12562814070352,419,26,123,270
598,25.08361204013378,472,79,123,270
599,25.041736227045075,498,54,124,320
600,25,498,54,124,320
601,24.958402662229616,498,54,124,320
602,24.916943521594686,498,54,124,320
603,24.875621890547265,498,54,124,320
604,24.834437086092716,472,79,123,270
605,24.793388429752067,472,79,123,270
606,24.752475247524753,472,79,123,270
607,24.71169686985173,447,54,123,270
608,24.67105263157895,447,54,123,270
609,24.63054187192118,447,54,123,270
610,24.59016393442623,447,54,123,270
611,24.549918166939445,449,105,114,230
612,24.50980392156863,449,105,114,230
613,24.469820554649267,451,105,106,240
614,24.429967426710096,475,74,121,280
615,24.390243902439025,492,142,120,230
616,24.350649350649352,428,78,120,230
617,24.311183144246353,428,78,120,230
618,24.271844660194176,428,78,120,230
619,24.232633279483036,428,78,120,230
620,24.193548387096776,428,78,120,230
621,24.154589371980677,428,78,120,230
622,24.115755627009648,456,106,120,230
623,24.077046548956663,456,106,120,230
624,24.03846153846154,456,106,120,230
625,24,428,78,120,230
626,23.961661341853034,428,78,120,230
627,23.923444976076556,428,78,120,230
628,23.88535031847134,424,78,106,240
629,23.84737678855326,389,43,106,240
630,23.80952380952381,389,43,106,240
631,23.771790808240887,389,43,106,240
632,23.734177215189874,392,46,106,240
633,23.696682464454977,392,46,106,240
634,23.65930599369085,392,46,106,240
635,23.62204724409449,392,46,106,240
636,23.58490566037736,390,46,114,230
637,23.547880690737834,390,46,114,230
638,23.510971786833856,390,46,114,230
639,23.474178403755868,390,46,114,230
640,23.4375,390,46,114,230
641,23.400936037441497,390,46,114,230
642,23.364485981308412,390,46,114,230
643,23.32814930015552,390,46,114,230
644,23.29192546583851,434,39,115,280
645,23.25581395348837,430,35,115,280
646,23.21981424148607,389,43,106,240
647,23.183925811437405,389,43,106,240
648,23.14814814814815,389,43,106,240
649,23.112480739599384,389,43,106,240
650,23.076923076923077,389,43,106,240
651,23.04147465437788,389,43,106,240
652,23.006134969325153,389,43,106,240
653,22.970903522205205,389,43,106,240
654,22.93577981651376,389,43,106,240
655,22.900763358778626,389,43,106,240
656,22.865853658536587,389,43,106,240
657,22.831050228310502,392,42,120,230
658,22.796352583586625,392,42,120,230
659,22.76176024279211,350,55,105,190
660,22.727272727272727,350,55,105,190
661,22.692889561270803,350,55,105,190
662,22.658610271903324,350,55,105,190
663,22.624434389140273,350,55,105,190
664,22.59036144578313,350,55,105,190
665,22.55639097744361,350,55,105,190
666,22.52252252252252,350,55,105,190
667,22.488755622188904,350,55,105,190
668,22.45508982035928,350,55,105,190
669,22.42152466367713,350,55,105,190
670,22.388059701492537,378,83,105,190
671,22.35469448584203,378,83,105,190
672,22.321428571428573,378,83,105,190
673,22.288261515601782,378,83,105,190
674,22.255192878338278,378,83,105,190
675,22.22222222222222,383,39,114,230
676,22.189349112426036,383,39,114,230
677,22.156573116691284,383,39,114,230
678,22.123893805309734,359,66,113,180
679,22.091310751104565,359,66,113,180
680,22.058823529411764,359,66,113,180
681,22.026431718061673,359,66,113,180
682,21.994134897360702,359,66,113,180
683,21.961932650073205,359,66,113,180
684,21.92982456140351,394,46,128,220
685,21.8978102189781,394,46,128,220
686,21.865889212827987,394,46,128,220
687,21.83406113537118,407,59,128,220
688,21.802325581395348,407,59,128,220
689,21.77068214804064,394,46,128,220
690,21.73913043478261,394,46,128,220
691,21.70767004341534,372,73,119,180
692,21.67630057803468,373,74,119,180
693,21.645021645021647,409,55,134,220
694,21.613832853025936,409,55,134,220
695,21.58273381294964,434,29,135,270
696,21.551724137931036,434,29,135,270
697,21.52080344332855,434,29,135,270
698,21.48997134670487,434,29,135,270
699,21.459227467811157,434,29,135,270
700,21.428571428571427,434,29,135,270
701,21.398002853067048,434,29,135,270
702,21.367521367521366,434,29,135,270
703,21.337126600284495,434,29,135,270
704,21.306818181818183,434,29,135,270
705,21.27659574468085,434,29,135,270
706,21.246458923512748,434,29,135,270
707,21.216407355021218,434,33,121,280
708,21.1864406779661,434,33,121,280
709,21.156558533145276,435,38,107,290
710,21.12676056338028,423,77,106,240
711,21.09704641350211,419,69,120,230
712,21.06741573033708,433,34,129,270
713,21.037868162692845,433,34,129,270
714,21.008403361344538,433,34,129,270
715,20.97902097902098,387,39,128,220
716,20.949720670391063,387,39,128,220
717,20.92050209205021,387,39,128,220
718,20.891364902506965,387,39,128,220
719,20.86230876216968,387,39,128,220
720,20.833333333333332,387,39,128,220
721,20.804438280166437,387,39,128,220
722,20.775623268698062,387,39,128,220
723,20.74688796680498,393,39,134,220
724,20.718232044198896,428,23,135,270
725,20.689655172413794,428,23,135,270
726,20.66115702479339,384,34,120,230
727,20.63273727647868,384,34,120,230
728,20.604395604395606,372,77,105,190
729,20.5761316872428,372,77,105,190
730,20.54794520547945,372,77,105,190
731,20.51983584131327,389,45,114,230
732,20.491803278688526,361,66,105,190
733,20.463847203274216,361,66,105,190
734,20.435967302452315,361,66,105,190
735,20.408163265306122,361,66,105,190
736,20.380434782608695,354,110,104,140
737,20.352781546811396,338,94,104,140
738,20.32520325203252,338,94,104,140
739,20.29769959404601,343,99,104,140
740,20.27027027027027,343,99,104,140
741,20.242914979757085,343,99,104,140
742,20.21563342318059,343,99,104,140
743,20.188425302826378,343,99,104,140
744,20.161290322580644,343,99,104,140
745,20.13422818791946,343,99,104,140
746,20.10723860589812,343,99,104,140
747,20.080321285140563,343,99,104,140
748,20.053475935828878,343,99,104,140
749,20.026702269692922,374,81,113,180
750,20,384,91,113,180
751,19.97336884154461,384,91,113,180
752,19.9468085106383,384,91,113,180
753,19.9203187250996,384,91,113,180
754,19.893899204244033,384,91,113,180
755,19.867549668874172,388,46,122,220
756,19.841269841269842,388,46,122,220
757,19.815059445178335,389,47,122,220
758,19.788918205804748,372,79,113,180
759,19.76284584980237,372,79,113,180
760,19.736842105263158,372,79,113,180
761,19.71090670170828,395,47,128,220
762,19.68503937007874,395,47,128,220
763,19.65923984272608,395,47,128,220
764,19.63350785340314,395,47,128,220
765,19.607843137254903,395,47,128,220
766,19.5822454308094,396,46,120,230
767,19.55671447196871,396,46,120,230
768,19.53125,396,46,120,230
769,19.50585175552666,396,46,120,230
770,19.48051948051948,396,46,120,230
771,19.455252918287936,374,79,105,190
772,19.430051813471504,374,79,105,190
773,19.404915912031047,408,62,106,240
774,19.37984496124031,374,79,105,190
775,19.35483870967742,374,79,105,190
776,19.329896907216494,374,79,105,190
777,19.305019305019304,374,79,105,190
778,19.28020565552699,374,79,105,190
779,19.255455712451862,374,79,105,190
780,19.23076923076923,374,79,105,190
781,19.206145966709347,410,66,114,230
782,19.18158567774936,410,66,114,230
783,19.157088122605366,410,66,114,230
784,19.132653061224488,410,66,114,230
785,19.10828025477707,410,66,114,230
786,19.083969465648856,374,79,105,190
787,19.05972045743329,374,79,105,190
788,19.03553299492386,374,79,105,190
789,19.011406844106464,374,79,105,190
790,18.9873417721519,374,79,105,190
791,18.963337547408344,396,46,120,230
792,18.939393939393938,396,46,120,230
793,18.915510718789406,392,42,120,230
